id,table_name,column_name,gt_label,expansion,gold_label
316,2015_Toolik_Inlet_Kling.csv,Conductivity_uScm,conductivity microsiemens per centimeter,Conductivity MicroSiemens per centimeter,1.0
317,2015_Toolik_Inlet_Kling.csv,Q_m3sec,,Discharge Cubic meters per second,
318,2016_Toolik_Inlet_Kling.csv,﻿Date_Time,date time,Date Time,1.0
319,2016_Toolik_Inlet_Kling.csv,Water_Temp_C,water temperature celsius,Water Temperature Celsius,1.0
320,2016_Toolik_Inlet_Kling.csv,Conductivity_uScm,conductivity microsiemens per centimeter,Conductivity microSiemens per centimeter,1.0
321,2016_Toolik_Inlet_Kling.csv,Q_m3sec,,Discharge cubic meters per second,
322,2016jschedlbauer_transplant_SLA N data.csv,Transplant Garden,transplant garden,,
323,2016jschedlbauer_transplant_SLA N data.csv,Ecotype,ecotype,,
324,2016jschedlbauer_transplant_SLA N data.csv,Treatment,treatment,,
325,2016jschedlbauer_transplant_SLA N data.csv,SLA,specific leaf area,Specific Leaf Area,1.0
326,2016jschedlbauer_transplant_SLA N data.csv,Leaf %N,leaf % nitrogen,Leaf Percentage Nitrogen,1.0
327,2016jschedlbauer_transplant_SLA N data.csv,Narea,nitrogen area,Nitrogen Area,1.0
328,2016jschedlbauer_transplant_Sagwon ACi Rd data.csv,Ecotype,ecotype,,
329,2016jschedlbauer_transplant_Sagwon ACi Rd data.csv,Tussock,tussock,,
330,2016jschedlbauer_transplant_Sagwon ACi Rd data.csv,Treatment,treatment,,
331,2016jschedlbauer_transplant_Sagwon ACi Rd data.csv,Photo,photo,,
332,2016jschedlbauer_transplant_Sagwon ACi Rd data.csv,Ci,carbon dioxide intracellular,Intercellular CO2 Concentration,0.0
333,2016jschedlbauer_transplant_Sagwon ACi Rd data.csv,CTleaf,carbon temperature leaf,Canopy Temperature Leaf,0.0
334,2016jschedlbauer_transplant_Sagwon ACi Rd data.csv,PARi,photosynthetically active radiation in-chamber,Photosynthetically Active Radiation Incident,0.0
335,2016jschedlbauer_transplant_Sagwon ACi Rd data.csv,Rd,respiration dark,Dark Respiration,0.0
336,2016jschedlbauer_transplant_Toolik ACi Rd data.csv,Ecotype,ecotype,,
337,2016jschedlbauer_transplant_Toolik ACi Rd data.csv,Tussock,tussock,,
338,2016jschedlbauer_transplant_Toolik ACi Rd data.csv,Treatment,treatment,,
339,2016jschedlbauer_transplant_Toolik ACi Rd data.csv,Photo,photo,Photosynthesis,0.0
340,2016jschedlbauer_transplant_Toolik ACi Rd data.csv,Ci,carbon dioxide intracellular,Intercellular CO2 Concentration,0.0
341,2016jschedlbauer_transplant_Toolik ACi Rd data.csv,CTleaf,carbon temperature leaf,Canopy Temperature Leaf,0.0
342,2016jschedlbauer_transplant_Toolik ACi Rd data.csv,PARi,photosynthetically active radiation in-chamber,Photosynthetically Active Radiation Incident,0.0
343,2016jschedlbauer_transplant_Toolik ACi Rd data.csv,Rd,respiration dark,Dark Respiration Rate,0.0
344,2017_Toolik_Inlet_Kling.csv,﻿Date_Time,date time,Date Time,1.0
345,2017_Toolik_Inlet_Kling.csv,Water_Temp_C,water temperature celsius,Water Temperature Celsius,1.0
346,2017_Toolik_Inlet_Kling.csv,Conductivity_uScm,conductivity microsiemens per centimeter,Conductivity microSiemens per centimeter,1.0
347,2017_Toolik_Inlet_Kling.csv,Q_m3sec,,Discharge Cubic Meters per Second,
348,2018-2019_UNE_Buried Bags_Net Mineralization.csv,site_code,site code,Site Code,1.0
349,2018-2019_UNE_Buried Bags_Net Mineralization.csv,site,site,Site,1.0
350,2018-2019_UNE_Buried Bags_Net Mineralization.csv,site_type,site type,Site Type,1.0
351,2018-2019_UNE_Buried Bags_Net Mineralization.csv,site_type_isa,site type impervious surface area,Site Type ISA,0.0
352,2018-2019_UNE_Buried Bags_Net Mineralization.csv,ISA,impervious surface area,ISA,0.0
353,2018-2019_UNE_Buried Bags_Net Mineralization.csv,distance_to_boston,distance to boston,Distance to Boston,1.0
354,2018-2019_UNE_Buried Bags_Net Mineralization.csv,data_type,data type,Data Type,1.0
355,2018-2019_UNE_Buried Bags_Net Mineralization.csv,year,year,Year,1.0
356,2018-2019_UNE_Buried Bags_Net Mineralization.csv,UID_T0,unique identifier time 0,Unique Identifier Time 0,1.0
357,2018-2019_UNE_Buried Bags_Net Mineralization.csv,UID_Tf,unique identifier time final,Unique Identifier Time Final,1.0
358,2018-2019_UNE_Buried Bags_Net Mineralization.csv,dfe,distance from edge,DFE,0.0
359,2018-2019_UNE_Buried Bags_Net Mineralization.csv,dfe_site,distance from edge site,DFE Site,0.0
360,2018-2019_UNE_Buried Bags_Net Mineralization.csv,dfe_site_isa,distance from edge site impervious surface area,DFE Site ISA,0.0
361,2018-2019_UNE_Buried Bags_Net Mineralization.csv,edge_interior,edge interior,Edge Interior,1.0
362,2018-2019_UNE_Buried Bags_Net Mineralization.csv,replicate ,,Replicate,
363,2018-2019_UNE_Buried Bags_Net Mineralization.csv,collection,collection,Collection,1.0
364,2018-2019_UNE_Buried Bags_Net Mineralization.csv,soil_horizon,soil horizon,Soil Horizon,1.0
365,2018-2019_UNE_Buried Bags_Net Mineralization.csv,field_date_T0,field date time 0,Field Date Initial Time,0.0
366,2018-2019_UNE_Buried Bags_Net Mineralization.csv,field_date_Tf,field date time final,Field Date Final Time,0.0
367,2018-2019_UNE_Buried Bags_Net Mineralization.csv,NH4_lab_date_T0,ammonium lab date time 0,Ammonium Laboratory Date Initial Time,0.0
368,2018-2019_UNE_Buried Bags_Net Mineralization.csv,NH4_lab_date_Tf,ammonium lab date time final,Ammonium Laboratory Date Final Time,0.0
369,2018-2019_UNE_Buried Bags_Net Mineralization.csv,NO3_lab_date_T0,nitrate lab date time 0,Nitrate Laboratory Date Initial Time,0.0
370,2018-2019_UNE_Buried Bags_Net Mineralization.csv,NO3_lab_date_Tf,nitrate lab date time final,Nitrate Laboratory Date Final Time,0.0
371,2018-2019_UNE_Buried Bags_Net Mineralization.csv,Ammonification.soil,ammonification soil,Ammonification Soil,1.0
372,2018-2019_UNE_Buried Bags_Net Mineralization.csv,Ammonification.som,ammonification soil organic matter,Ammonification Soil Organic Matter,1.0
373,2018-2019_UNE_Buried Bags_Net Mineralization.csv,Nitrification.soil,nitrification soil,Nitrification Soil,1.0
374,2018-2019_UNE_Buried Bags_Net Mineralization.csv,Nitrification.som,nitrification soil organic matter,Nitrification Soil Organic Matter,1.0
375,2018-2019_UNE_Buried Bags_Net Mineralization.csv,Mineralization.soil,mineralization soil,Mineralization Soil,1.0
376,2018-2019_UNE_Buried Bags_Net Mineralization.csv,Mineralization.som,mineralization soil organic matter,Mineralization Soil Organic Matter,1.0
377,2018-2019_UNE_Buried Bags_Net Mineralization.csv,soil_moisture_T0,soil moisture time 0,Soil Moisture Initial Time,0.0
378,2018-2019_UNE_Buried Bags_Net Mineralization.csv,soil_pH,soil potential of hydrogen,Soil pH,0.0
379,2018-2019_UNE_Buried Bags_Net Mineralization.csv,soluble_salt,soluble salt,Soluble Salts,1.0
380,2018-2019_UNE_Buried Bags_Net Mineralization.csv,bulk_density,bulk density,Bulk Density,1.0
381,2018-2019_UNE_Buried Bags_Net Mineralization.csv,SOM,soil organic matter,Soil Organic Matter,1.0
382,2018_Toolik_Inlet_Kling.csv,﻿Date_Time,date time,Date Time,1.0
383,2018_Toolik_Inlet_Kling.csv,Water_Temp_C,water temperature celsius,Water Temperature Celsius,1.0
384,2018_Toolik_Inlet_Kling.csv,Conductivity_uScm,conductivity microsiemens per centimeter,Conductivity microSiemens per centimeter,1.0
385,2018_Toolik_Inlet_Kling.csv,Q_m3sec,,Discharge Cubic Meters per Second,
386,410_LogDecompDynamicsIntAK3_DiskData.txt,#,#,Number,1.0
387,410_LogDecompDynamicsIntAK3_DiskData.txt,Species,species,Species,1.0
388,410_LogDecompDynamicsIntAK3_DiskData.txt,S#,species #,Sample Number,0.0
389,410_LogDecompDynamicsIntAK3_DiskData.txt,Loc,location,Location,1.0
390,410_LogDecompDynamicsIntAK3_DiskData.txt,State,state,State,1.0
391,410_LogDecompDynamicsIntAK3_DiskData.txt,Treatment,treatment,Treatment,1.0
392,410_LogDecompDynamicsIntAK3_DiskData.txt,Rep#,replicate #,Replicate Number,1.0
393,410_LogDecompDynamicsIntAK3_DiskData.txt,Site ID,site identifier,Site Identifier,1.0
394,410_LogDecompDynamicsIntAK3_DiskData.txt,Tree#,tree #,Tree Number,1.0
395,410_LogDecompDynamicsIntAK3_DiskData.txt,Log#,log #,Log Number,1.0
396,410_LogDecompDynamicsIntAK3_DiskData.txt,Log ID,log identifier,Log Identifier,1.0
397,410_LogDecompDynamicsIntAK3_DiskData.txt,Log Time,log time,Log Time,1.0
398,410_LogDecompDynamicsIntAK3_DiskData.txt,Disk ID,disk identifier,Disk Identifier,1.0
399,410_LogDecompDynamicsIntAK3_DiskData.txt,Disk Yr,disk year,Disk Year,1.0
400,410_LogDecompDynamicsIntAK3_DiskData.txt,Disk Time,disk time,Disk Time,1.0
401,410_LogDecompDynamicsIntAK3_DiskData.txt,Disk Set,disk set,Disk Set,1.0
402,410_LogDecompDynamicsIntAK3_DiskData.txt,Disk Pos,disk position,Disk Position,1.0
403,410_LogDecompDynamicsIntAK3_DiskData.txt,DPC,disk position code,DPC,0.0
404,410_LogDecompDynamicsIntAK3_DiskData.txt,LD0,log diameter 0,LD0,0.0
405,410_LogDecompDynamicsIntAK3_DiskData.txt,Disk Dia,disk diameter,Disk Diameter,1.0
406,410_LogDecompDynamicsIntAK3_DiskData.txt,Wood Dia,wood diameter,Wood Diameter,1.0
407,410_LogDecompDynamicsIntAK3_DiskData.txt,ABT,average bark thickness,ABT,0.0
408,410_LogDecompDynamicsIntAK3_DiskData.txt,ADT,average disk thickness,ADT,0.0
409,410_LogDecompDynamicsIntAK3_DiskData.txt,Disk WetWt,disk wet weight,Disk Wet Weight,1.0
410,410_LogDecompDynamicsIntAK3_DiskData.txt,Wood DryWt,wood dry weight,Wood Dry Weight,1.0
411,410_LogDecompDynamicsIntAK3_DiskData.txt,Bark DryWt,bark dry weight,Bark Dry Weight,1.0
412,410_LogDecompDynamicsIntAK3_DiskData.txt,Disk DryWt,disk dry weight,Disk Dry Weight,1.0
413,410_LogDecompDynamicsIntAK3_DiskData.txt,Disk Vol,disk volume,Disk Volume,1.0
414,410_LogDecompDynamicsIntAK3_DiskData.txt,Wood Vol,wood volume,Wood Volume,1.0
415,410_LogDecompDynamicsIntAK3_DiskData.txt,Bark Vol,bark volume,Bark Volume,1.0
416,410_LogDecompDynamicsIntAK3_DiskData.txt,Disk Dens,disk density,Disk Density,1.0
417,410_LogDecompDynamicsIntAK3_DiskData.txt,Wood Dens,wood density,Wood Density,1.0
418,410_LogDecompDynamicsIntAK3_DiskData.txt,Bark Dens,bark density,Bark Density,1.0
419,410_LogDecompDynamicsIntAK3_DiskData.txt,% Bark Cover,% bark cover,Percentage Bark Cover,1.0
420,533_Ruess_N-P_RESORB.txt,STAGE,stage,,
421,533_Ruess_N-P_RESORB.txt,TREAT,treatment,Treatment,1.0
422,533_Ruess_N-P_RESORB.txt,REP,replicate,Replicate,1.0
423,533_Ruess_N-P_RESORB.txt,PLANT,plant,,
424,533_Ruess_N-P_RESORB.txt,JULYN,july nitrogen,July Nitrogen,1.0
425,533_Ruess_N-P_RESORB.txt,JULYP,july phosphorus,July Phosphorus,1.0
426,533_Ruess_N-P_RESORB.txt,SEPTN,september nitrogen,September Nitrogen,1.0
427,533_Ruess_N-P_RESORB.txt,SEPTP,september phosphorus,September Phosphorus,1.0
428,533_Ruess_N-P_RESORB.txt,JULYSLW,july specific leaf weight,July SLW,0.0
429,533_Ruess_N-P_RESORB.txt,NRESORB,nitrogen resorption,Nitrogen Resorption,1.0
430,533_Ruess_N-P_RESORB.txt,PRESORB,phosphorus resorption,Pre- Resorption,0.0
431,537_RS_alt_data.txt,site,site,Site,1.0
432,537_RS_alt_data.txt,land cover classification,land cover classification,Land Cover Classification,1.0
433,537_RS_alt_data.txt,TD_avg,thaw depth average,TD Average,0.0
434,537_RS_alt_data.txt,OD1,organic layer depth 1,Optical Depth 1,0.0
435,537_RS_alt_data.txt,OD2,organic layer depth 2,Optical Depth 2,0.0
436,537_RS_alt_data.txt,OD3,organic layer depth 3,Optical Depth 3,0.0
437,537_RS_alt_data.txt,OD_avg,organic layer depth average,Optical Depth Average,0.0
438,537_RS_alt_data.txt,OD_sd,organic layer standard deviation,Optical Depth Standard Deviation,0.0
439,537_RS_alt_data.txt,northing,northing,Northing,1.0
440,537_RS_alt_data.txt,easting,easting,Easting,1.0
441,537_RS_alt_data.txt,ele,elevation,Elevation,1.0
442,537_RS_alt_data.txt,ndvi,normalized difference vegetation index,Normalized Difference Vegetation Index,1.0
443,546_TreeShrubs_IntMat.txt,Site,site,,
444,546_TreeShrubs_IntMat.txt,YearBurn,year burn,Year Burn,1.0
445,546_TreeShrubs_IntMat.txt,Transect,transect,,
446,546_TreeShrubs_IntMat.txt,AgeClass,age class,Age Class,1.0
447,546_TreeShrubs_IntMat.txt,Subsection,subsection,,
448,546_TreeShrubs_IntMat.txt,Spp,species,Species,1.0
449,546_TreeShrubs_IntMat.txt,Cat,category,Category,1.0
450,546_TreeShrubs_IntMat.txt,TS,tree or shrub,Tree or Shrub,1.0
451,546_TreeShrubs_IntMat.txt,BD_cm,basal diameter centimeters,Basal Diameter Centimeters,1.0
452,546_TreeShrubs_IntMat.txt,DBH_cm,diameter at breast height centimeters,Diameter at Breast Height Centimeters,1.0
453,546_TreeShrubs_IntMat.txt,Alive,alive,,
454,546_TreeShrubs_IntMat.txt,Notes,notes,,
455,576_EML_AK_DryPEHR_Soil_2017-2018.csv,TS,,,
456,576_EML_AK_DryPEHR_Soil_2017-2018.csv,Year,year,,
457,576_EML_AK_DryPEHR_Soil_2017-2018.csv,DOY,day of year,,
458,576_EML_AK_DryPEHR_Soil_2017-2018.csv,hourmin,hour minute,,
459,576_EML_AK_DryPEHR_Soil_2017-2018.csv,Fence,fence,,
460,576_EML_AK_DryPEHR_Soil_2017-2018.csv,Plot,plot,,
461,576_EML_AK_DryPEHR_Soil_2017-2018.csv,Warm,warm,,
462,576_EML_AK_DryPEHR_Soil_2017-2018.csv,Dry,dry,,
463,576_EML_AK_DryPEHR_Soil_2017-2018.csv,T_five,temperature five,,
464,576_EML_AK_DryPEHR_Soil_2017-2018.csv,T_ten,temperature ten,,
465,576_EML_AK_DryPEHR_Soil_2017-2018.csv,T_twenty,temperature twenty,Temperature 20,1.0
466,576_EML_AK_DryPEHR_Soil_2017-2018.csv,T_forty,temperature forty,Temperature 40,1.0
467,576_EML_AK_DryPEHR_Soil_2017-2018.csv,GWC,gravimetric water content,Gravimetric Water Content,1.0
468,576_EML_AK_DryPEHR_Soil_2017-2018.csv,VWC,volumetric water content,Volumetric Water Content,1.0
469,576_EML_AK_DryPEHR_soil_2010-2011.txt,TS,,Soil Temperature,
470,576_EML_AK_DryPEHR_soil_2010-2011.txt,Year,year,,
471,576_EML_AK_DryPEHR_soil_2010-2011.txt,DOY,day of year,Day of Year,1.0
472,576_EML_AK_DryPEHR_soil_2010-2011.txt,hourmin,hour minute,Hour Minute,1.0
473,576_EML_AK_DryPEHR_soil_2010-2011.txt,Fence,fence,,
474,576_EML_AK_DryPEHR_soil_2010-2011.txt,Plot,plot,,
475,576_EML_AK_DryPEHR_soil_2010-2011.txt,Warm,warm,,
476,576_EML_AK_DryPEHR_soil_2010-2011.txt,Dry,dry,,
477,576_EML_AK_DryPEHR_soil_2010-2011.txt,T_five,temperature five,Temperature 5,1.0
478,576_EML_AK_DryPEHR_soil_2010-2011.txt,T_ten,temperature ten,Temperature 10,1.0
479,576_EML_AK_DryPEHR_soil_2010-2011.txt,T_twenty,temperature twenty,Temperature 20,1.0
480,576_EML_AK_DryPEHR_soil_2010-2011.txt,T_forty,temperature forty,Temperature 40,1.0
481,576_EML_AK_DryPEHR_soil_2010-2011.txt,GWC,gravimetric water content,Gravimetric Water Content,1.0
482,576_EML_AK_DryPEHR_soil_2010-2011.txt,VWC,volumetric water content,Volumetric Water Content,1.0
483,576_EML_AK_DryPEHR_soil_2011-2012.txt,TS,,Soil Temperature,
484,576_EML_AK_DryPEHR_soil_2011-2012.txt,Year,year,Year,1.0
485,576_EML_AK_DryPEHR_soil_2011-2012.txt,DOY,day of year,Day of Year,1.0
486,576_EML_AK_DryPEHR_soil_2011-2012.txt,hourmin,hour minute,Hour Minute,1.0
487,576_EML_AK_DryPEHR_soil_2011-2012.txt,Fence,fence,Fence,1.0
488,576_EML_AK_DryPEHR_soil_2011-2012.txt,Plot,plot,Plot,1.0
489,576_EML_AK_DryPEHR_soil_2011-2012.txt,Warm,warm,Warm,1.0
490,576_EML_AK_DryPEHR_soil_2011-2012.txt,Dry,dry,Dry,1.0
491,576_EML_AK_DryPEHR_soil_2011-2012.txt,T_five,temperature five,Temperature Five,1.0
492,576_EML_AK_DryPEHR_soil_2011-2012.txt,T_ten,temperature ten,Temperature Ten,1.0
493,576_EML_AK_DryPEHR_soil_2011-2012.txt,T_twenty,temperature twenty,Temperature Twenty,1.0
494,576_EML_AK_DryPEHR_soil_2011-2012.txt,T_forty,temperature forty,Temperature Forty,1.0
495,576_EML_AK_DryPEHR_soil_2011-2012.txt,GWC,gravimetric water content,Gravimetric Water Content,1.0
496,576_EML_AK_DryPEHR_soil_2011-2012.txt,VWC,volumetric water content,Volumetric Water Content,1.0
497,576_EML_AK_DryPEHR_soil_2012-2013.txt,TS,,Time Stamp / Timestep / Temperature Soil (context-dependent),
498,576_EML_AK_DryPEHR_soil_2012-2013.txt,Year,year,Year,1.0
499,576_EML_AK_DryPEHR_soil_2012-2013.txt,DOY,day of year,Day of Year,1.0
500,576_EML_AK_DryPEHR_soil_2012-2013.txt,hourmin,hour minute,Hour Minute,1.0
501,576_EML_AK_DryPEHR_soil_2012-2013.txt,Fence,fence,Fence,1.0
502,576_EML_AK_DryPEHR_soil_2012-2013.txt,Plot,plot,Plot,1.0
503,576_EML_AK_DryPEHR_soil_2012-2013.txt,Warm,warm,Warm,1.0
504,576_EML_AK_DryPEHR_soil_2012-2013.txt,Dry,dry,Dry,1.0
505,576_EML_AK_DryPEHR_soil_2012-2013.txt,T_five,temperature five,Temperature 5,1.0
506,576_EML_AK_DryPEHR_soil_2012-2013.txt,T_ten,temperature ten,Temperature 10,1.0
507,576_EML_AK_DryPEHR_soil_2012-2013.txt,T_twenty,temperature twenty,Temperature Twenty,1.0
508,576_EML_AK_DryPEHR_soil_2012-2013.txt,T_forty,temperature forty,Temperature Forty,1.0
509,576_EML_AK_DryPEHR_soil_2012-2013.txt,GWC,gravimetric water content,Gravimetric Water Content,1.0
510,576_EML_AK_DryPEHR_soil_2012-2013.txt,VWC,volumetric water content,Volumetric Water Content,1.0
511,576_EML_AK_DryPEHR_soil_2013to2014.txt,TS,,Time Stamp / Timestep (or context-specific expansion),
512,576_EML_AK_DryPEHR_soil_2013to2014.txt,Year,year,,
513,576_EML_AK_DryPEHR_soil_2013to2014.txt,DOY,day of year,Day of Year,1.0
514,576_EML_AK_DryPEHR_soil_2013to2014.txt,hourmin,hour minute,Hour Minute,1.0
515,576_EML_AK_DryPEHR_soil_2013to2014.txt,Fence,fence,,
516,576_EML_AK_DryPEHR_soil_2013to2014.txt,Plot,plot,,
517,576_EML_AK_DryPEHR_soil_2013to2014.txt,Warm,warm,,
518,576_EML_AK_DryPEHR_soil_2013to2014.txt,Dry,dry,,
519,576_EML_AK_DryPEHR_soil_2013to2014.txt,T_five,temperature five,Temperature Five,1.0
520,576_EML_AK_DryPEHR_soil_2013to2014.txt,T_ten,temperature ten,Temperature Ten,1.0
521,576_EML_AK_DryPEHR_soil_2013to2014.txt,T_twenty,temperature twenty,Temperature 20,1.0
522,576_EML_AK_DryPEHR_soil_2013to2014.txt,T_forty,temperature forty,Temperature 40,1.0
523,576_EML_AK_DryPEHR_soil_2013to2014.txt,GWC,gravimetric water content,Gravimetric Water Content,1.0
524,576_EML_AK_DryPEHR_soil_2013to2014.txt,VWC,volumetric water content,Volumetric Water Content,1.0
525,576_EML_AK_DryPEHR_soil_2014to2015.txt,TS,,Time Series / Time Stamp,
526,576_EML_AK_DryPEHR_soil_2014to2015.txt,Year,year,Year,1.0
527,576_EML_AK_DryPEHR_soil_2014to2015.txt,DOY,day of year,Day of Year,1.0
528,576_EML_AK_DryPEHR_soil_2014to2015.txt,hourmin,hour minute,Hour Minute,1.0
529,576_EML_AK_DryPEHR_soil_2014to2015.txt,Fence,fence,Fence,1.0
530,576_EML_AK_DryPEHR_soil_2014to2015.txt,Plot,plot,Plot,1.0
531,576_EML_AK_DryPEHR_soil_2014to2015.txt,Warm,warm,Warm,1.0
532,576_EML_AK_DryPEHR_soil_2014to2015.txt,Dry,dry,Dry,1.0
533,576_EML_AK_DryPEHR_soil_2014to2015.txt,T_five,temperature five,Temperature 5,1.0
534,576_EML_AK_DryPEHR_soil_2014to2015.txt,T_ten,temperature ten,Temperature 10,1.0
535,576_EML_AK_DryPEHR_soil_2014to2015.txt,T_twenty,temperature twenty,Temperature 20,1.0
536,576_EML_AK_DryPEHR_soil_2014to2015.txt,T_forty,temperature forty,Temperature 40,1.0
537,576_EML_AK_DryPEHR_soil_2014to2015.txt,GWC,gravimetric water content,Gravimetric Water Content,1.0
538,576_EML_AK_DryPEHR_soil_2014to2015.txt,VWC,volumetric water content,Volumetric Water Content,1.0
539,576_EML_AK_DryPEHR_soil_2015-2016.csv,TS,,Time Stamp,
540,576_EML_AK_DryPEHR_soil_2015-2016.csv,Year,year,Year,1.0
541,576_EML_AK_DryPEHR_soil_2015-2016.csv,DOY,day of year,Day of Year,1.0
542,576_EML_AK_DryPEHR_soil_2015-2016.csv,hourmin,hour minute,Hour Minute,1.0
543,576_EML_AK_DryPEHR_soil_2015-2016.csv,Fence,fence,Fence,1.0
544,576_EML_AK_DryPEHR_soil_2015-2016.csv,Plot,plot,Plot,1.0
545,576_EML_AK_DryPEHR_soil_2015-2016.csv,Warm,warm,Warm,1.0
546,576_EML_AK_DryPEHR_soil_2015-2016.csv,Dry,dry,Dry,1.0
547,576_EML_AK_DryPEHR_soil_2015-2016.csv,T_five,temperature five,Temperature Five,1.0
548,576_EML_AK_DryPEHR_soil_2015-2016.csv,T_ten,temperature ten,Temperature Ten,1.0
549,576_EML_AK_DryPEHR_soil_2015-2016.csv,T_twenty,temperature twenty,Temperature 20,1.0
550,576_EML_AK_DryPEHR_soil_2015-2016.csv,T_forty,temperature forty,Temperature 40,1.0
551,576_EML_AK_DryPEHR_soil_2015-2016.csv,GWC,gravimetric water content,Gravimetric Water Content,1.0
552,576_EML_AK_DryPEHR_soil_2015-2016.csv,VWC,volumetric water content,Volumetric Water Content,1.0
553,576_EML_AK_DryPEHR_soil_2016-2017.csv,TS,,Timestamp,
554,576_EML_AK_DryPEHR_soil_2016-2017.csv,Year,year,Year,1.0
555,576_EML_AK_DryPEHR_soil_2016-2017.csv,DOY,day of year,Day of Year,1.0
556,576_EML_AK_DryPEHR_soil_2016-2017.csv,hourmin,hour minute,Hour Minute,1.0
557,576_EML_AK_DryPEHR_soil_2016-2017.csv,Fence,fence,Fence,1.0
558,576_EML_AK_DryPEHR_soil_2016-2017.csv,Plot,plot,Plot,1.0
559,576_EML_AK_DryPEHR_soil_2016-2017.csv,Warm,warm,Warm,1.0
560,576_EML_AK_DryPEHR_soil_2016-2017.csv,Dry,dry,Dry,1.0
561,576_EML_AK_DryPEHR_soil_2016-2017.csv,T_five,temperature five,Temperature Five,1.0
562,576_EML_AK_DryPEHR_soil_2016-2017.csv,T_ten,temperature ten,Temperature Ten,1.0
563,576_EML_AK_DryPEHR_soil_2016-2017.csv,T_twenty,temperature twenty,Temperature Twenty,1.0
564,576_EML_AK_DryPEHR_soil_2016-2017.csv,T_forty,temperature forty,Temperature Forty,1.0
565,576_EML_AK_DryPEHR_soil_2016-2017.csv,GWC,gravimetric water content,Gravimetric Water Content,1.0
566,576_EML_AK_DryPEHR_soil_2016-2017.csv,VWC,volumetric water content,Volumetric Water Content,1.0
567,576_EML_AK_DryPEHR_soil_2018-2019.csv,TS,,Time Stamp,
568,576_EML_AK_DryPEHR_soil_2018-2019.csv,Year,year,Year,1.0
569,576_EML_AK_DryPEHR_soil_2018-2019.csv,DOY,day of year,Day of Year,1.0
570,576_EML_AK_DryPEHR_soil_2018-2019.csv,hourmin,hour minute,Hour Minute,1.0
571,576_EML_AK_DryPEHR_soil_2018-2019.csv,Fence,fence,Fence,1.0
